ripe,rrc12,2001:7f8::51e5:0:1
ripe,rrc12,2001:7f8::53a4:0:1
ripe,rrc12,80.81.196.189
ripe,rrc12,2001:7f8::5fa2:0:1
ripe,rrc12,80.81.193.18
ripe,rrc12,2001:7f8::6181:0:1
ripe,rrc12,80.81.192.162
ripe,rrc12,2001:7f8::6284:0:1
ripe,rrc12,80.81.194.140
ripe,rrc12,80.81.194.59
ripe,rrc12,2001:7f8::71d4:0:1
ripe,rrc12,2001:7f8::b62:0:1
ripe,rrc12,80.81.192.46
ripe,rrc12,80.81.194.213
ripe,rrc12,2001:7f8::c8e:0:1
ripe,rrc12,2001:7f8::cb9:0:3
ripe,rrc12,80.81.196.110
ripe,rrc12,80.81.192.187
ripe,rrc12,2001:7f8::84e3:0:1
ripe,rrc12,80.81.193.145
ripe,rrc12,80.81.194.119
ripe,rrc12,2001:7f8::85f0:0:1
ripe,rrc12,2001:7f8::886f:0:1
ripe,rrc12,80.81.196.156
ripe,rrc12,80.81.195.35
ripe,rrc12,2001:7f8::8b7e:0:1
ripe,rrc12,80.81.196.146
ripe,rrc12,80.81.195.166
ripe,rrc12,2001:7f8::a5e9:0:3
ripe,rrc12,2001:7f8::ba4c:0:1
ripe,rrc12,80.81.194.100
ripe,rrc12,2001:7f8::bcea:0:1
ripe,rrc12,80.81.193.139
ripe,rrc12,2001:7f8::bf17:0:2
ripe,rrc12,80.81.193.194
ripe,rrc12,80.81.194.240
ripe,rrc12,2001:7f8::c5c5:0:1
ripe,rrc12,2001:7f8::c7f0:0:1
ripe,rrc12,80.81.193.65
ripe,rrc12,80.81.195.143
